Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
475,"Planetary Gear Transmission Systems or Components",2,1,4,3,4,4,3,0,1,0,1,1,24
104,"Railways",0,4,0,3,0,1,2,1,1,0,5,6,23
131,"Tobacco",3,3,2,1,2,2,1,1,0,1,3,4,23
322,"Electricity:  Single Generator Systems",3,0,0,1,1,2,2,3,4,3,1,3,23
110,"Furnaces",0,0,2,2,1,3,2,2,1,3,3,2,21
164,"Metal Founding",1,1,4,0,2,2,3,2,1,4,0,1,21
169,"Fire Extinguishers",4,4,1,2,1,2,2,1,0,1,3,0,21
303,"Fluid-Pressure and Analogous Brake Systems",1,1,3,4,2,4,1,0,1,1,2,1,21
236,"Automatic Temperature and Humidity Regulation",2,2,1,0,2,0,2,3,3,0,2,2,19
075,"Specialized Metallurgical Processes, Compositions for Use Therein, Consolidated Metal Powder Compositions, and Loose Metal Particulate Mixtures",2,2,2,3,1,1,0,2,1,1,1,2,18
117,"Single-Crystal, Oriented-Crystal, and Epitaxy Growth Processes; Non-Coating Apparatus Therefor",0,1,0,0,1,3,2,4,1,1,3,3,18
506,"Combinatorial Chemistry Technology:  Method, Library, Apparatus",4,3,4,4,1,2,0,0,0,0,0,0,18
588,"Hazardous or Toxic Waste Destruction or Containment",1,1,5,2,0,3,1,2,0,0,1,2,18
150,"Purses, Wallets, and Protective Covers",1,2,1,1,1,1,0,3,0,3,3,1,17
209,"Classifying, Separating, and Assorting Solids",3,1,1,0,1,2,1,6,1,0,1,0,17
059,"Chain, Staple, and Horseshoe Making",1,1,2,2,3,5,1,0,1,0,0,0,16
065,"Glass Manufacturing",1,1,2,1,4,0,0,0,3,1,3,0,16
044,"Fuel and Related Compositions",0,1,0,1,0,0,5,3,1,2,1,1,15
092,"Expansible Chamber Devices",1,0,3,3,1,1,1,2,1,0,1,1,15
355,"Photocopying",1,2,1,2,1,2,3,2,1,0,0,0,15
454,"Ventilation",4,1,2,3,1,1,1,0,0,0,1,1,15
474,"Endless Belt Power Transmission Systems or Components",3,2,3,1,1,1,0,0,0,1,3,0,15
112,"Sewing",2,3,1,1,1,1,1,0,0,1,2,1,14
008,"Bleaching and Dyeing; Fluid Treatment and Chemical Modification of Textiles and Fibers",2,1,2,2,3,0,0,1,0,0,1,1,13
048,"Gas: Heating and Illuminating",0,0,0,3,0,0,0,2,3,2,3,0,13
293,"Vehicle Fenders",0,3,0,0,2,1,2,1,2,1,1,0,13
419,"Powder Metallurgy Processes",1,1,0,1,1,0,2,1,2,2,2,0,13
445,"Electric Lamp or Space Discharge Component or Device Manufacturing",1,1,0,2,2,2,2,1,0,0,2,0,13
720,"Dynamic Optical Information Storage or Retrieval",1,0,1,1,2,0,0,0,2,4,2,0,13
225,"Severing by Tearing or Breaking",0,3,1,2,1,2,0,1,1,1,0,0,12
249,"Static Molds",1,0,1,1,1,0,4,0,1,0,0,3,12
256,"Fences",2,0,3,1,2,0,1,0,1,0,2,0,12
442,"Fabric (Woven, Knitted, or Nonwoven Textile or Cloth, Etc.)",1,2,2,0,1,0,0,1,3,1,0,1,12
470,"Threaded, Headed Fastener, or Washer Making: Process and Apparatus",2,1,2,0,1,1,3,0,1,0,1,0,12
508,"Solid Anti-Friction Devices, Materials Therefor, Lubricant or Separant Compositions for Moving Solid Surfaces, and Miscellaneous Mineral Oil Compositions",0,2,2,0,0,0,0,2,1,0,0,5,12
585,"Chemistry of Hydrocarbon Compounds",2,2,0,1,0,1,2,1,1,0,0,2,12
122,"Liquid Heaters and Vaporizers",1,2,2,1,1,1,0,0,1,0,1,1,11
173,"Tool Driving or Impacting",0,0,0,1,1,0,1,4,0,1,1,2,11
177,"Weighing Scales",0,0,0,2,2,0,1,2,1,0,1,2,11
332,"Modulators",0,0,2,0,1,0,1,0,1,1,3,2,11
464,"Rotary Shafts, Gudgeons, Housings, and Flexible Couplings for Rotary Shafts",4,2,1,0,0,0,0,2,1,0,1,0,11
501,"Compositions: Ceramic",0,3,2,0,2,0,0,1,0,1,0,2,11
505,"Superconductor Technology:  Apparatus, Material, Process",3,3,2,2,1,0,0,0,0,0,0,0,11
007,"Compound Hand Tools",3,1,0,0,1,0,2,0,0,1,0,2,10
105,"Railway Rolling Stock",0,0,0,1,1,1,0,0,1,3,0,3,10
144,"Woodworking",1,1,1,2,1,0,3,0,0,1,0,0,10
329,"Demodulators",1,1,1,2,4,0,1,0,0,0,0,0,10
338,"Electrical Resistors",0,2,1,0,0,0,3,0,1,0,3,0,10
409,"Gear Cutting, Milling, or Planing",1,1,2,0,0,0,2,0,0,1,1,2,10
184,"Lubrication",2,4,1,0,0,1,0,0,1,0,0,0,9
208,"Mineral Oils: Processes and Products",1,2,2,1,0,0,0,1,1,0,0,1,9
377,"Electrical Pulse Counters, Pulse Dividers, or Shift Registers:  Circuits and Systems",2,1,1,1,0,2,1,0,1,0,0,0,9
406,"Conveyors:  Fluid Current",0,1,1,3,1,0,1,1,0,0,0,1,9
452,"Butchering",1,1,1,2,1,1,2,0,0,0,0,0,9
477,"Interrelated Power Delivery Controls, Including Engine Control",2,0,0,1,1,0,3,0,0,1,1,0,9
012,"Boot and Shoe Making",0,0,0,0,1,0,2,0,1,1,3,0,8
066,"Textiles:  Knitting",1,0,1,1,0,1,2,1,0,0,1,0,8
140,"Wireworking",1,1,0,0,1,0,1,1,1,1,0,1,8
